Word	Annotation	Sense	Part of Speech	Level	Russian
informieren, informiert, informierte, hat informiert	informieren, informiert, informierte, hat informiert		verb	A2	информировать
Norden, Nord-	Norden, Nord-		der	B1	север
vermuten, vermutet, vermutete, hat vermutet	vermuten, vermutet, vermutete, hat vermutet		verb	B1	подозреваю
zufrieden	zufrieden		adj	A1	удовлетворен
reißen, reißt, riss, hat gerissen	reißen, reißt, riss, hat gerissen		verb	B1	слеза
dahin	dahin		adv	B1	там
solange	solange		conj	B1	до тех пор
Wissenschaftler	der Wissenschaftler, -		der	B1	ученый
Kommunikation	die Kommunikation, -en		die	B1	общение
Steuer	das Steuer, -		die, das	B1	налог
angeblich	angeblich		adj	B1	предположительно
günstig	günstig		adj	A1	дешево
Dezember	der Dezember, -		der	B1	декабрь
Flughafen	der Flughafen, -̈		der	A1	аэропорт
Krankenhaus	das Krankenhaus, -̈er		das	A2	больница
wenden, wendet, wandte, hat gewandt	wenden, wendet, wandte, hat gewandt		verb	B1	поворот
türkisch	türkisch		adj, das	B1	турецкий
Gegner	der Gegner, -		der	B1	противник
Leser	der Leser, -		der	B1	читатель
VWL	VWL (Volkswirtschaftslehre)		die	B1	экономика
Handel	der Handel, -̈		der	B1	торговля
Kenntnis	die Kenntnis, -se		die	B1	знания
sichtbar	sichtbar		adj	B1	видимый
zulassen, lässt zu, ließ zu, hat zugelassen	zulassen, lässt zu, ließ zu, hat zugelassen		verb	B1	разрешить
Mark	die Mark, -		die	B1	Марк
vorsehen, sieht vor, sah vor, hat vorgesehen	vorsehen, sieht vor, sah vor, hat vorgesehen		verb	B1	предвидеть
Schwierigkeit	die Schwierigkeit, -en		die	B1	сложность
wahrnehmen, nimmt wahr, nahm wahr, hat wahrgenommen	wahrnehmen, nimmt wahr, nahm wahr, hat wahrgenommen		verb	B1	воспринимать
hinweisen, weist hin, wies hin, hat hingewiesen	hinweisen, weist hin, wies hin, hat hingewiesen		verb	B1	указать
Juli	der Juli, -s		der	B1	июль
Signal	das Signal, -e		das	B1	сигнал
kontrollieren, kontrolliert, kontrollierte, hat kontrolliert	kontrollieren, kontrolliert, kontrollierte, hat kontrolliert		verb	A2	контролировать
sowieso	sowieso		adv	B1	в любом случае
Bauer	der Bauer, -n		der	B1	фермер
Kurs	der Kurs, -e		der	A1	курс
einst	einst		adv	B1	однажды
Service	der Service, -s		der	A2	сервис
sprachlich	sprachlich		adj	B1	лингвистически
bisherig	bisherig		adj	B1	до сих пор
Fahrer	der Fahrer, -		der	A1	водитель
traditionell	traditionell		adj	B1	традиционный
weinen, weint, weinte, hat geweint	weinen, weint, weinte, hat geweint		verb	A2	плакать
genießen, genießt, genoss, hat genossen	genießen, genießt, genoss, hat genossen		verb	B1	наслаждайся
Dienst	der Dienst, -e		der	B1	услуга
Lager	das Lager, -		das	B1	склад
grau	grau		adj	B1	серый
anhand	anhand		prep	B1	на основе
Bus	der Bus, -se		der	A1	автобус
Franken, Fr.	Franken, Fr.		der	B1	франкония
Kategorie	die Kategorie, -n		die	B1	категория
nett	nett		adj	A2	приятно
freundlich	freundlich		adj	A2	дружелюбный
perfekt	perfekt		adj	B1	идеальный
reich	reich		adj	A2	богатый
Fahrt	die Fahrt, -en		die	B1	ездить
Urlaub	der Urlaub, -e		der	A1	отпуск
ausländisch	ausländisch		adj	A1	иностранный
Instrument	das Instrument, -e		das	A2	инструмент
fern	fern		adj	B1	далекий
Gegend	die Gegend, -en		die	B1	площадь
verstecken, versteckt, versteckte, hat versteckt	verstecken, versteckt, versteckte, hat versteckt		verb	B1	спрятать
Feuer	das Feuer, -		das	A1	огонь
bemühen, bemüht, bemühte, hat bemüht	bemühen (sich), bemüht, bemühte, hat bemüht		verb	B1	стремиться
Verständnis	das Verständnis, -se		das	B1	понимание
AfD	AfD (Alternative für Deutschland)		die	B1	адг
Bakterie	die Bakterie, -n		die	B1	бактерии
tauchen, taucht, tauchte, ist getaucht	tauchen, taucht, tauchte, ist getaucht		verb	B1	ныряние
Konsequenz	die Konsequenz, -en		die	B1	последствие
Schuld	die Schuld, -en		die, adj	B1	вина
Mehrheit	die Mehrheit, -en		die	B1	большинство
anhaben, hat an, hatte an, hat angehabt	anhaben, hat an, hatte an, hat angehabt		verb	B1	имел
Bestimmung	die Bestimmung, -en		die	B1	решительность
vermeiden, vermeidet, vermied, hat vermieden	vermeiden, vermeidet, vermied, hat vermieden		verb	B1	избегать
ehrlich	ehrlich		adj	B1	честно
beachten, beachtet, beachtete, hat beachtet	beachten, beachtet, beachtete, hat beachtet		verb	B1	обратите внимание
statistisch	statistisch		adj	B1	статистический
Hals	der Hals, -̈e		der	A2	шея
durchsetzen, setzt durch, setzte durch, hat durchgesetzt	durchsetzen, setzt durch, setzte durch, hat durchgesetzt		verb	B1	обеспечить соблюдение
italienisch	italienisch		adj, das	B1	итальянский
Scheiße	die Scheiße		die	B1	дерьмо
Telefon	das Telefon, -e		das	A1	телефон
Herbst	der Herbst, -e		der	B1	осень
Ausstellung	die Ausstellung, -en		die	A2	выставка
Bau	der Bau, -ten		der	B1	строительство
Keller	der Keller, -		der	A2	подвал
Bürgermeister	der Bürgermeister, -		der	B1	мэр
entlang	entlang		prep	B1	вдоль
Flasche	die Flasche, -n		die	A1	бутылка
wunderbar	wunderbar		adj	A1	замечательный
Zweck	der Zweck, -e		der	B1	цель
ehren, ehrt, ehrte, hat geehrt	ehren, ehrt, ehrte, hat geehrt		verb	B1	честь
Verwendung	die Verwendung, -en		die	B1	использование
letztlich	letztlich		adv	B1	в конечном итоге
Fläche	die Fläche, -n		die	B1	площадь
streichen, streicht, strich, hat gestrichen	streichen, streicht, strich, hat gestrichen		verb	B1	рисовать
zitieren, zitiert, zitierte, hat zitiert	zitieren, zitiert, zitierte, hat zitiert		verb	B1	цитировать
senken, senkt, senkte, hat gesenkt	senken, senkt, senkte, hat gesenkt		verb	B1	ниже
behalten, behält, behielt, hat behalten	behalten, behält, behielt, hat behalten		verb	B1	держать
gestalten, gestaltet, gestaltete, hat gestaltet	gestalten, gestaltet, gestaltete, hat gestaltet		verb	B1	спроектировал
beweisen, beweist, bewies, hat bewiesen	beweisen, beweist, bewies, hat bewiesen		verb	B1	доказать
Umgang	der Umgang, -̈e		der	B1	обработка
überprüfen, überprüft, überprüfte, hat überprüft	überprüfen, überprüft, überprüfte, hat überprüft		verb	B1	проверил
Lehrstuhl	der Lehrstuhl, -̈e		der	B1	стул
schenken, schenkt, schenkte, hat geschenkt	schenken, schenkt, schenkte, hat geschenkt		verb	A2	дать
Vorschlag	der Vorschlag, -̈e		der	A2	предложение
anhalten, hält an, hielt an, hat angehalten	anhalten, hält an, hielt an, hat angehalten		verb	B1	стоп
entfernt	entfernt		adj	B1	удалено
Leiter	der Leiter, -		der, die	B1	глава
Parlament	das Parlament, -e		das	B1	парламент
stürzen, stürzt, stürzte, ist gestürzt	stürzen, stürzt, stürzte, ist gestürzt		verb	B1	падать
Waffe	die Waffe, -n		die	B1	оружие
Kriterium	das Kriterium, -en		das	B1	критерий
Beifall	der Beifall		der	B1	аплодисменты
zerstören, zerstört, zerstörte, hat zerstört	zerstören, zerstört, zerstörte, hat zerstört		verb	B1	разрушить
zuhören, hört zu, hörte zu, hat zugehört	zuhören, hört zu, hörte zu, hat zugehört		verb	A2	слушай
ausfallen, fällt aus, fiel aus, ist ausgefallen	ausfallen, fällt aus, fiel aus, ist ausgefallen		verb	B1	неудача
Weile	die Weile		die	B1	какое-то время
drängen, drängt, drängte, hat gedrängt	drängen, drängt, drängte, hat gedrängt		verb	B1	толкать
einerseits	einerseits		adv	B1	с одной стороны
Spannung	die Spannung, -en		die	B1	напряжение
Fortschritt	der Fortschritt, -e		der	B1	прогресс
Mathematik	die Mathematik		die	B1	математика
Bad	das Bad, -̈er		das	A1	ванная комната
erläutern, erläutert, erläuterte, hat erläutert	erläutern, erläutert, erläuterte, hat erläutert		verb	B1	объяснить
packen, packt, packte, hat gepackt	packen, packt, packte, hat gepackt		verb	A2	упаковка
Großbritannien	Großbritannien		das	B1	Великобритания
vorsichtig	vorsichtig		adj	A2	тщательно
anwenden, wendet an, wandte an, hat angewandt	anwenden, wendet an, wandte an, hat angewandt		verb	B1	применить
wild	wild		adj	B1	дикий
gesetzlich	gesetzlich		adj	B1	юридический
Spitze	die Spitze, -n		die	B1	Кружево
Gerät	das Gerät, -e		das	A2	устройство
Wille	der Wille, -n		der	B1	будет
sicherlich	sicherlich		adv	B1	конечно
weisen, weist, wies, hat gewiesen	weisen, weist, wies, hat gewiesen		verb	B1	показать
Tradition	die Tradition, -en		die	B1	традиция
brennen, brennt, brannte, hat gebrannt	brennen, brennt, brannte, hat gebrannt		verb	B1	сжечь
freiwillig	freiwillig		adj	A2	добровольный
umso	umso		conj	B1	тем более
Antrag	der Antrag, -̈e		der	B1	приложение
Reich	das Reich, -e		das	A2	богатый
investieren, investiert, investierte, hat investiert	investieren, investiert, investierte, hat investiert		verb	B1	вложил
bestellen, bestellt, bestellte, hat bestellt	bestellen, bestellt, bestellte, hat bestellt		verb	A1	заказал
Gelegenheit	die Gelegenheit, -en		die	B1	возможность
Mauer	die Mauer, -n		die	B1	стена
stattdessen	stattdessen		adv	B1	вместо этого
Stuhl	der Stuhl, -̈e		der	A2	стул
Ton	der Ton, -e		der	B1	Тон
Büro	das Büro, -s		das	A2	офис
Umwelt	die Umwelt, -en		die	B1	окружающая среда
rauchen, raucht, rauchte, hat geraucht	rauchen, raucht, rauchte, hat geraucht		verb	A1	курю
Beschreibung	die Beschreibung, -en		die	B1	описание
Pflanze	die Pflanze, -n		die	A2	растение
Tätigkeit	die Tätigkeit, -en		die	B1	деятельность
Landschaft	die Landschaft, -en		die	A2	пейзаж
verweisen, verweist, verwies, hat verwiesen	verweisen, verweist, verwies, hat verwiesen		verb	B1	ссылаться
Arbeitsplatz	der Arbeitsplatz, -̈e		der	A1	рабочее место
erfassen, erfasst, erfasste, hat erfasst	erfassen, erfasst, erfasste, hat erfasst		verb	B1	захватить
Komponente	die Komponente, -n		die	B1	компонент
Ion	das Ion, -en		das	B1	ион
Laden	der Laden, -̈		der	A1	загрузка
fein	fein		adj	B1	хорошо
Stern	der Stern, -e		der	B1	звезда
Schuh	der Schuh, -e		der	A1	чистка
Knie	das Knie, -		das	B1	колени
null	null		num	A1	ноль
Schicht	die Schicht, -en		die	B1	слой
unglaublich	unglaublich		adj	B1	невероятный
zurück	zurück		adv	A1	назад
Realität	die Realität, -en		die	B1	реальность
sobald	sobald		conj	B1	как только
belegen, belegt, belegte, hat belegt	belegen, belegt, belegte, hat belegt		verb	B1	доказать
Fluss	der Fluss, -̈e		der	A2	река
Alternative	die Alternative, -n		die	B1	альтернатива
verpflichten, verpflichtet, verpflichtete, hat verpflichtet	verpflichten, verpflichtet, verpflichtete, hat verpflichtet		verb	B1	обязан
begrüßen, begrüßt, begrüßte, hat begrüßt	begrüßen, begrüßt, begrüßte, hat begrüßt		verb	B1	добро пожаловать
Führung	die Führung, -en		die	A1	лидерство
untere	untere (r, s)		adj	B1	ниже
Handy	das Handy, -s		das	A1	сотовый телефон
Hauptstadt	die Hauptstadt, -̈e		die	A2	столица
Experiment	das Experiment, -e		das	B1	эксперимент
Frieden	der Frieden, -		der	B1	мир
Verlauf	der Verlauf, -̈e		der	B1	история
Potenzial	das Potenzial, -e		das	B1	потенциал
Verlag	der Verlag, -e		der	B1	издатель
Ministerpräsident	der Ministerpräsident, -en		der	B1	премьер-министр
Vogel	der Vogel, -̈		der	A2	птица
beschränken, beschränkt, beschränkte, hat beschränkt	beschränken, beschränkt, beschränkte, hat beschränkt		verb	B1	ограничить
Branche	die Branche, -n		die	B1	промышленность
Schauspieler	der Schauspieler, -		der	B1	актер
vorschlagen, schlägt vor, schlug vor, hat vorgeschlagen	vorschlagen, schlägt vor, schlug vor, hat vorgeschlagen		verb	B1	предложить
beinahe	beinahe		adv	B1	почти
jährlich	jährlich		adj	B1	ежегодно
Botschaft	die Botschaft, -en		die	B1	посольство
Alltag	der Alltag, -e		der	B1	повседневная жизнь
Umsatz	der Umsatz, -̈e		der	B1	продажи
Verband	der Verband, -̈e		der	B1	ассоциация
betreten	betreten		verb	B1	войти
Regelung	die Regelung, -en		die	B1	регулирование
teilnehmen, nimmt teil, nahm teil, hat teilgenommen	teilnehmen, nimmt teil, nahm teil, hat teilgenommen		verb	A2	участвовать
überwiegen, überwiegt, überwog, hat überwogen	überwiegen, überwiegt, überwog, hat überwogen		verb	B1	перевесить
bedingen, bedingt, bedingte, hat bedingt	bedingen, bedingt, bedingte, hat bedingt		verb	B1	состояние
Gestalt	die Gestalt, -en		die	B1	форма
zukommen, kommt zu, kam zu, ist zugekommen	zukommen, kommt zu, kam zu, ist zugekommen		verb	B1	пришел
ablaufen, läuft ab, lief ab, hat abgelaufen	ablaufen, läuft ab, lief ab, hat abgelaufen		verb	B1	истекает
Minister	der Minister, -		der	B1	министр
Fahrzeug	das Fahrzeug, -e		das	B1	транспортное средство
fließen, fließt, floss, ist geflossen	fließen, fließt, floss, ist geflossen		verb	B1	текло
gemäß	gemäß		prep	B1	согласно
Vorwurf	der Vorwurf, -̈e		der	B1	обвинение
erforderlich	erforderlich		adj	B1	требуется
Haltung	die Haltung, -en		die	B1	отношение
Schriftsteller	der Schriftsteller, -		der	B1	писатель
Stimmung	die Stimmung, -en		die	B1	настроение
zufällig	zufällig		adj	B1	случайный
enorm	enorm		adj	B1	огромный
Fach	das Fach, -̈er		das	A2	отсек
begrenzen, begrenzt, begrenzte, hat begrenzt	begrenzen, begrenzt, begrenzte, hat begrenzt		verb	B1	предел
Lied	das Lied, -er		das	A1	песня
Nation	die Nation, -en		die	B1	нация
Verhandlung	die Verhandlung, -en		die	B1	переговоры
Wein	der Wein, -e		der	A1	вино
Auflage	die Auflage, -n		die	B1	издание
billig	billig		adj	A1	дешево
dünn	dünn		adj	A2	тонкий
achten, achtet, achtete, hat geachtet	achten, achtet, achtete, hat geachtet		verb	B1	уважение
Amerikaner	der Amerikaner, -		der	B1	американский
Anbieter	der Anbieter, -		der	B1	поставщик
Industrie	die Industrie, -n		die	B1	промышленность
Spanien	Spanien		das	B1	Испания
ab	ab		adv	A1	выкл.
Jude	der Jude, -n		der	B1	еврей
Vorgang	der Vorgang, -̈e		der	B1	процесс
ausgeben, gibt aus, gab aus, hat ausgegeben	ausgeben, gibt aus, gab aus, hat ausgegeben		verb	A2	тратить
Meister	der Meister, -		der	B1	мастер
umdrehen, dreht um, drehte um, hat umgedreht	umdrehen, dreht um, drehte um, hat umgedreht		verb	B1	обернулся
weitgehend	weitgehend		adj	B1	в основном
traurig	traurig		adj	A2	грустный
Aufmerksamkeit	die Aufmerksamkeit, -en		die	B1	внимание
Berechnung	die Berechnung, -en		die	B1	расчет
gegenseitig	gegenseitig		adj	B1	друг друга
