Word	Annotation	Sense	Part of Speech	Level	Russian
Gedicht	das Gedicht, -e		das	B1	Поэма
unterhalten, unterhält, unterhielt, hat unterhalten	unterhalten (sich), unterhält, unterhielt, hat unterhalten		verb	A2	развлекался
Hochschule	die Hochschule, -n		die	B1	Колледж
Umsetzung	die Umsetzung, -en		die	B1	Реализация
Engagement	das Engagement, -s		das	B1	Обязательство
erschrecken, erschreckt, erschreckte, hat erschreckt	erschrecken, erschreckt, erschreckte, hat erschreckt		verb	B1	испугался
erwerben, erwirbt, erwarb, hat erworben	erwerben, erwirbt, erwarb, hat erworben		verb	B1	приобретать
Wesen	das Wesen, -		das	B1	существа
parallel	parallel		adj	B1	параллельный
hierbei	hierbei		adv	B1	здесь
Schloss	das Schloss, -̈er		das	A2	Замок
steuern, steuert, steuerte, hat gesteuert	steuern, steuert, steuerte, hat gesteuert		verb	B1	контроль
Wunder	das Wunder, -		das	B1	Чудо
Abschluss	der Abschluss, -̈e		der	B1	выпускной
irgendwelche	irgendwelche (r, s)		pron	B1	любой
korrekt	korrekt		adj	B1	правильный
Vorsitzende	die Vorsitzende		der, die	B1	Председатель
verraten, verrät, verriet, hat verraten	verraten, verrät, verriet, hat verraten		verb	B1	предал
anpassen, passt an, passte an, hat angepasst	anpassen, passt an, passte an, hat angepasst		verb	B1	адаптироваться
automatisch	automatisch		adj	A1	автоматически
Physik	die Physik		die	B1	Физика
Erkrankung	die Erkrankung, -en		die	B1	болезнь
spanisch	spanisch		adj, das	B1	испанский
Teilnehmer	der Teilnehmer, -		der	B1	участники
Veranstaltung	die Veranstaltung, -en		die	A2	событие
vorhaben, hat vor, hatte vor, hat vorgehabt	vorhaben, hat vor, hatte vor, hat vorgehabt		verb	B1	намеревался
verbergen, verbirgt, verbarg, hat verborgen	verbergen, verbirgt, verbarg, hat verborgen		verb	B1	спрятаться
aha	aha		part	B1	ага
malen, malt, malte, hat gemalt	malen, malt, malte, hat gemalt		verb	A2	рисовать
Post	die Post, -en		die	A1	Сообщение
Seele	die Seele, -n		die	B1	душа
üben, übt, übte, hat geübt	üben, übt, übte, hat geübt		verb	A2	практиковаться
August	der August, -e		der	B1	август
Knochen	der Knochen, -		der	B1	Кости
Geräusch	das Geräusch, -e		das	B1	шум
Gegenwart	die Gegenwart		die	B1	настоящий
generell	generell		adj	B1	вообще
Aminosäure	die Aminosäure, -n		die	B1	Аминокислота
Marketing	das Marketing		das	B1	Маркетинг
Phänomen	das Phänomen, -e		das	B1	явление
Russe	der Russe, -n		der	B1	русский
Brücke	die Brücke, -n		die	A2	Мост
daneben	daneben		pron	A1	рядом с ним
Gewicht	das Gewicht, -e		das	A1	Вес
beruhigen, beruhigt, beruhigte, hat beruhigt	beruhigen, beruhigt, beruhigte, hat beruhigt		verb	B1	успокойся
ansonsten	ansonsten		adv	B1	иначе
verrückt	verrückt		adj	B1	сумасшедший
versorgen, versorgt, versorgte, hat versorgt	versorgen, versorgt, versorgte, hat versorgt		verb	B1	предоставить
laden, lädt, lud, hat geladen	laden, lädt, lud, hat geladen		verb	A1	грузить
Start	der Start, -s		der	B1	Старт
wagen, wagt, wagte, hat gewagt	wagen, wagt, wagte, hat gewagt		verb	A2	осмелился
weiblich	weiblich		adj	A1	женщина
seitdem	seitdem		adv	B1	с тех пор
Treppe	die Treppe, -n		die	A1	Лестница
Decke	die Decke, -n		die	B1	одеяло
Einstellung	die Einstellung, -en		die	B1	Настройка
heiraten, heiratet, heiratete, hat geheiratet	heiraten, heiratet, heiratete, hat geheiratet		verb	A1	жениться
mittels	mittels		prep	B1	посредством
Unfall	der Unfall, -̈e		der	A2	Несчастный случай
Bestandteil	der Bestandteil, -e		der	B1	компонент
Regen	der Regen, -		der	A1	Дождь
entschuldigen, entschuldigt, entschuldigte, hat entschuldigt	entschuldigen, entschuldigt, entschuldigte, hat entschuldigt		verb	A1	извинись
Fisch	der Fisch, -e		der	A1	Рыба
Medizin	die Medizin, -en		die	B1	Медицина
Schicksal	das Schicksal, -e		das	B1	Судьба
aufgehen, geht auf, ging auf, ist aufgegangen	aufgehen, geht auf, ging auf, ist aufgegangen		verb	B1	подняться
Video	das Video, -s		das	B1	Видео
zugehen, geht zu, ging zu, ist zugegangen	zugehen, geht zu, ging zu, ist zugegangen		verb	B1	близко
durchschnittlich	durchschnittlich		adj	B1	средний
Strand	der Strand, -̈e		der	A2	Пляж
Zins	der Zins, -en		der	B1	интерес
bewerten, bewertet, bewertete, hat bewertet	bewerten, bewertet, bewertete, hat bewertet		verb	B1	оценить
bezüglich	bezüglich		prep	B1	относительно
begeistern, begeistert, begeisterte, hat begeistert	begeistern, begeistert, begeisterte, hat begeistert		verb	B1	вдохновить
Ladung	die Ladung, -en		die	B1	Зарядка
äußerst	äußerst		adv	B1	чрезвычайно
lustig	lustig		adj	A1	смешно
potenziell	potenziell		adj	B1	потенциально
Dichter	der Dichter, -		der	B1	Поэт
Religion	die Religion, -en		die	B1	религия
religiös	religiös		adj	B1	религиозный
nackt	nackt		adj	B1	голый
Ware	die Ware, -n		die	B1	товары
beruflich	beruflich		adj	B1	профессионально
lokal	lokal		adj	A1	местный
Standard	der Standard, -s		der	B1	По умолчанию
Kanzler	der Kanzler, -		der	B1	Канцлер
nochmal	nochmal		adv	B1	снова
auflösen, löst auf, löste auf, hat aufgelöst	auflösen, löst auf, löste auf, hat aufgelöst		verb	B1	растворяться
aufregen, regt auf, regte auf, hat aufgeregt	aufregen, regt auf, regte auf, hat aufgeregt		verb	B1	расстроенный
Abhängigkeit	die Abhängigkeit, -en		die	B1	Зависимость
Einrichtung	die Einrichtung, -en		die	B1	Объект
vereinigen, vereinigt, vereinigte, hat vereinigt	vereinigen, vereinigt, vereinigte, hat vereinigt		verb	B1	объединиться
vereinbaren, vereinbart, vereinbarte, hat vereinbart	vereinbaren, vereinbart, vereinbarte, hat vereinbart		verb	A2	согласен
verschieben, verschiebt, verschob, hat verschoben	verschieben, verschiebt, verschob, hat verschoben		verb	A2	отложил
bewirken, bewirkt, bewirkte, hat bewirkt	bewirken, bewirkt, bewirkte, hat bewirkt		verb	B1	эффект
Bundesland	das Bundesland, -̈er		das	B1	Государство
erleichtern, erleichtert, erleichterte, hat erleichtert	erleichtern, erleichtert, erleichterte, hat erleichtert		verb	B1	облегчить
Institution	die Institution, -en		die	B1	учреждение
rechtlich	rechtlich		adj	B1	юридически
Viertel	das Viertel, -		das	B1	квартал
Dimension	die Dimension, -en		die	B1	измерение
Ei	das Ei, -er		das	A1	Яйцо
müde	müde		adj	A1	устал
sparen, spart, sparte, hat gespart	sparen, spart, sparte, hat gespart		verb	A2	сохранить
quasi	quasi		adv	B1	почти
Wiener	Wiener		adj	B1	Венский
blöd	blöd		adj	A2	глупый
Soziologie	die Soziologie		die	B1	Социология
tätig	tätig		adj	B1	активный
Afghanistan	Afghanistan		das	B1	Афганистан
Flucht	die Flucht, -en		die	B1	Побег
absehen, sieht ab, sah ab, hat abgesehen	absehen, sieht ab, sah ab, hat abgesehen		verb	B1	отвести взгляд
Afrika	Afrika		das	B1	Африка
regional	regional		adj	B1	региональный
strategisch	strategisch		adj	B1	стратегический
exakt	exakt		adj	B1	точно
fortsetzen, setzt fort, setzte fort, hat fortgesetzt	fortsetzen, setzt fort, setzte fort, hat fortgesetzt		verb	B1	продолжать
steigern, steigert, steigerte, hat gesteigert	steigern, steigert, steigerte, hat gesteigert		verb	B1	увеличится
Übersetzung	die Übersetzung, -en		die	A2	Перевод
womöglich	womöglich		adv	B1	возможно
Argument	das Argument, -e		das	B1	Аргумент
berühren, berührt, berührte, hat berührt	berühren, berührt, berührte, hat berührt		verb	B1	коснулся
Kino	das Kino, -s		das	A1	Кино
Dauer	die Dauer, -n		die	B1	Продолжительность
klappen, klappt, klappte, hat geklappt	klappen, klappt, klappte, hat geklappt		verb	A2	работал
Polen	Polen		das	B1	Польша
golden	golden		adj	B1	золотой
klären, klärt, klärte, hat geklärt	klären, klärt, klärte, hat geklärt		verb	B1	прояснить
sauber	sauber		adj	A2	чистый
Bahnhof	der Bahnhof, -̈e		der	A1	Железнодорожный вокзал
Bewertung	die Bewertung, -en		die	B1	Рейтинг
Messung	die Messung, -en		die	B1	Измерение
gewaltig	gewaltig		adj	B1	огромный
relevant	relevant		adj	B1	актуальный
Israel	Israel		das	B1	Израиль
Lippe	die Lippe, -n		die	B1	Губа
BRD	BRD (Bundesrepublik Deutschland)		die	B1	Германия
Charakter	der Charakter, -e		der	B1	Персонаж
antreten, tritt an, trat an, hat angetreten	antreten, tritt an, trat an, hat angetreten		verb	B1	конкурировать
Lehre	die Lehre, -n		die	B1	преподавание
aufpassen, passt auf, passte auf, hat aufgepasst	aufpassen, passt auf, passte auf, hat aufgepasst		verb	A2	обратите внимание
Verletzung	die Verletzung, -en		die	B1	травма
CSU	CSU (Christlich-Soziale Union)		die	B1	ХГУ
Direktor	der Direktor, -en		der	B1	Директор
enttäuschen, enttäuscht, enttäuschte, hat enttäuscht	enttäuschen, enttäuscht, enttäuschte, hat enttäuscht		verb	B1	разочаровывать
fangen, fängt, fing, hat gefangen	fangen, fängt, fing, hat gefangen		verb	B1	поймать
Träne	die Träne, -n		die	B1	Слеза
damalig	damalig		adj	B1	тогда
dreißig	dreißig		num	B1	тридцать
mathematisch	mathematisch		adj	B1	математический
Pflicht	die Pflicht, -en		die	B1	Обязанность
realisieren, realisiert, realisierte, hat realisiert	realisieren, realisiert, realisierte, hat realisiert		verb	B1	осознать
einrichten, richtet ein, richtete ein, hat eingerichtet	einrichten, richtet ein, richtete ein, hat eingerichtet		verb	B1	настроил
Käufer	der Käufer, -		der	B1	Покупатель
Rennen	das Rennen, -		das	B1	Гонка
Täter	der Täter, -		der	B1	преступник
befreien, befreit, befreite, hat befreit	befreien, befreit, befreite, hat befreit		verb	B1	освободить
ordnen, ordnet, ordnete, hat geordnet	ordnen, ordnet, ordnete, hat geordnet		verb	B1	устроить
Bezeichnung	die Bezeichnung, -en		die	B1	Обозначение
verteidigen, verteidigt, verteidigte, hat verteidigt	verteidigen, verteidigt, verteidigte, hat verteidigt		verb	B1	защищать
Anlass	der Anlass, -̈e		der	B1	повод
medial	medial		adj	B1	медиальный
hauptsächlich	hauptsächlich		adj	B1	главным образом
Hersteller	der Hersteller, -		der	B1	Производитель
normalerweise	normalerweise		adv	B1	обычно
Motiv	das Motiv, -e		das	B1	Мотив
Auswahl	die Auswahl, -en		die	B1	Выбор
markieren, markiert, markierte, hat markiert	markieren, markiert, markierte, hat markiert		verb	B1	отметить
mehrfach	mehrfach		adj	B1	несколько раз
Rang	der Rang, -̈e		der	B1	ранг
rennen, rennt, rannte, ist gerannt	rennen, rennt, rannte, ist gerannt		verb	B1	бежать
herausfinden, findet heraus, fand heraus, hat herausgefunden	herausfinden, findet heraus, fand heraus, hat herausgefunden		verb	B1	узнать
nahezu	nahezu		adv	B1	почти
benennen, benennt, benannte, hat benannt	benennen, benennt, benannte, hat benannt		verb	B1	имя
Schrift	die Schrift, -en		die	B1	шрифт
Silbe	die Silbe, -n		die	B1	слог
Anstieg	der Anstieg, -e		der	B1	увеличение
Kurve	die Kurve, -n		die	B1	кривая
Auftritt	der Auftritt, -e		der	B1	Внешний вид
integrieren, integriert, integrierte, hat integriert	integrieren, integriert, integrierte, hat integriert		verb	B1	интегрировать
Saga	die Saga, -s		die	B1	Сага
anmelden, meldet an, meldete an, hat angemeldet	anmelden, meldet an, meldete an, hat angemeldet		verb	A2	войти
gerecht	gerecht		adj	B1	справедливый
unendlich	unendlich		adj	B1	бесконечный
Bundestag	der Bundestag, -e		der	B1	Бундестаг
literarisch	literarisch		adj	B1	литературный
Bewusstsein	das Bewusstsein, -e		das	B1	Сознание
Stiftung	die Stiftung, -en		die	B1	Фонд
Erhöhung	die Erhöhung, -en		die	B1	увеличение
GmbH	die GmbH, -s		die	B1	ГмбХ
ungewöhnlich	ungewöhnlich		adj	B1	необычный
Fest	das Fest, -e		das	A2	Твердый
Anforderung	die Anforderung, -en		die	B1	требование
männlich	männlich		adj	A1	мужчина
Training	das Training, -s		das	A2	Обучение
vorgehen, geht vor, ging vor, ist vorgegangen	vorgehen, geht vor, ging vor, ist vorgegangen		verb	B1	давай
Arbeitslosigkeit	die Arbeitslosigkeit		die	B1	Безработица
Brot	das Brot, -e		das	A1	Хлеб
Geburt	die Geburt, -en		die	B1	рождение
Hunger	der Hunger		der	A1	Голод
jüdisch	jüdisch		adj	B1	еврейский
Umfeld	das Umfeld, -er		das	B1	Окружающая среда
allzu	allzu		adv	B1	тоже
Graf	der Graf, -en		der	B1	Граф
Indien	Indien		das	B1	Индия
lohnen, lohnt, lohnte, hat gelohnt	lohnen (sich), lohnt, lohnte, hat gelohnt		verb	B1	того стоило
optisch	optisch		adj	B1	оптически
militärisch	militärisch		adj	B1	военный
Mühe	die Mühe, -n		die	B1	усилие
unterbrechen, unterbricht, unterbrach, hat unterbrochen	unterbrechen, unterbricht, unterbrach, hat unterbrochen		verb	B1	прерывать
grundlegend	grundlegend		adj	B1	базовый
Boot	das Boot, -e		das	B1	лодка
Dutzend	das Dutzend, -e		das	B1	дюжина
zurückziehen, zieht zurück, zog zurück, hat zurückgezogen	zurückziehen, zieht zurück, zog zurück, hat zurückgezogen		verb	B1	уйти
klopfen, klopft, klopfte, hat geklopft	klopfen, klopft, klopfte, hat geklopft		verb	B1	стучать
nachweisen, weist nach, wies nach, hat nachgewiesen	nachweisen, weist nach, wies nach, hat nachgewiesen		verb	B1	доказать
Wolke	die Wolke, -n		die	A2	облако
aufmachen, macht auf, machte auf, hat aufgemacht	aufmachen, macht auf, machte auf, hat aufgemacht		verb	A2	открыто
kennzeichnen, kennzeichnet, kennzeichnete, hat gekennzeichnet	kennzeichnen, kennzeichnet, kennzeichnete, hat gekennzeichnet		verb	B1	отметка
Jugend	die Jugend		die	B1	Молодежь
wundern, wundert, wunderte, hat gewundert	wundern (sich), wundert, wunderte, hat gewundert		verb	B1	удивляться
Interpretation	die Interpretation, -en		die	B1	Интерпретация
Leber	die Leber, -n		die	B1	Печень
Stellung	die Stellung, -en		die	B1	позиция
aufheben, hebt auf, hob auf, hat aufgehoben	aufheben, hebt auf, hob auf, hat aufgehoben		verb	B1	отменить
Belastung	die Belastung, -en		die	B1	бремя
heilig	heilig		adj	B1	святой
Umfang	der Umfang, -̈e		der	B1	Область применения
Beobachtung	die Beobachtung, -en		die	B1	Наблюдение
erfinden, erfindet, erfand, hat erfunden	erfinden, erfindet, erfand, hat erfunden		verb	B1	изобретать
erfordern, erfordert, erforderte, hat erfordert	erfordern, erfordert, erforderte, hat erfordert		verb	B1	требует
Gebrauch	der Gebrauch, -̈e		der	B1	Использование
Landtag	der Landtag, -e		der	B1	Государственный парламент
Verkehr	der Verkehr, -e		der	A2	Трафик
aufhalten, hält auf, hielt auf, hat aufgehalten	aufhalten, hält auf, hielt auf, hat aufgehalten		verb	B1	стоп
schneiden, schneidet, schnitt, hat geschnitten	schneiden, schneidet, schnitt, hat geschnitten		verb	A2	порезал
Kauf	der Kauf, -̈e		der	B1	покупка
